Text;Top5%;Emoji_1;Emoji_2;Emoji_3;Emoji_4;Emoji_5;Pct_1;Pct_2;Pct_3;Pct_4;Pct_5
"EXTREME C.U. DRIVER'S SIDE WINDOW
</b>
       Mr. Pink SMASHES it in our face.";0.32715111598372459;24;16;63;42;47;0.140264;0.0816708;0.0360774;0.0355795;0.033559
"8      EXT. STREET - DAY
</b>
       DOLLY with Cops coming up fast.

       Mr. Pink DRAGS the Shocked Woman out of the car.

       The Cops reach the corner, guns aimed.

       Using the car as a shield, Mr. Pink FIRES three shots at
       the Cops.

       Everybody HITS the ground, or scatters.

       Mr. Pink HOPS in the car.

       Cops FIRE.";0.67821388319134712;24;47;16;42;11;0.410617;0.129467;0.0936567;0.0290622;0.0154109
"9      INT. CAR (MOVING) - DAY
</b>
       CAMERA in the backseat, Mr. Pink FLOORS it.  SPEEDING down
       the street, with the Cops FIRING after him.";0.24596872925758362;11;24;16;48;31;0.0629179;0.0566494;0.0435067;0.0434494;0.0394453
"BACK TO:
</b>";0.58285301923751831;16;48;24;47;11;0.193134;0.170074;0.0920974;0.067358;0.0601894
"10     INT. BATHROOM - DAY
</b>
       Mr. Pink and Mr. White still talking in the bathroom.";0.40632209554314613;24;16;11;48;47;0.134553;0.101057;0.0635319;0.0619878;0.0451926
"MR. PINK
</b>                 Tagged a couple of cops.  Did you
                 kill anybody?";0.43924878165125847;42;51;41;48;11;0.171524;0.0885879;0.0660768;0.0608544;0.0522055
"MR. WHITE
</b>                 A few cops.";0.48792334273457527;48;11;42;24;13;0.231559;0.0878707;0.0656796;0.0536561;0.049158
"MR. PINK
</b>                 No real people?";0.5042063407599926;48;11;24;16;47;0.175337;0.108052;0.100771;0.0700293;0.0500176
"MR. WHITE
</b>                 Uh-uh, just cops.";0.53566478937864304;48;42;11;31;24;0.246486;0.119351;0.0899726;0.0422999;0.0375551
"MR. PINK
</b>                 Could you believe Mr. Blonde?";0.50334275513887405;48;16;24;47;11;0.157001;0.135308;0.119825;0.0470192;0.0441895
"MR. WHITE
</b>                 That was one of the most insane
                 fucking things I've ever seen.
                 Why the fuck would Joe hire
                 somebody like that?";0.40975812822580338;32;39;55;37;42;0.105329;0.0967792;0.0869695;0.0631323;0.0575481
"MR. PINK
</b>                 I don't wanna kill anybody.  But
                 if I gotta get out that door, and
                 you're standing in my way, one way
                 of the other, you're gettin outta
                 my way.";0.43306697532534599;48;11;42;24;57;0.146416;0.133537;0.0837929;0.0360822;0.0332383
"MR. WHITE
</b>                 That's the way I look at it.  A
                 choice between doin ten years, and
                 takin out some stupid
                 motherfucker, ain't no choice at
                 all.  But I ain't no madman
                 either.  What the fuck was Joe
                 thinkin?  You can't work with a
                 guy like that.  That mother-
                 fucker's unstable.  What do you
                 think?  Do you think he panicked,
                 or ya think he's just trigger-
                 happy?";0.33254283294081688;11;48;13;31;42;0.108606;0.105385;0.0434947;0.041351;0.0337066
"MR. PINK
</b>                 I think he's a sick fuckin maniac!
                 We're awful goddamn lucky he
                 didn't tag us, when
                 he shot up the place.  I came this
                 fucking close--
                         (hold up two fingers
                          and makes a tiny
                          space between them)
                 --to taking his ass out myself.
                 Everybody panics.  When things get
                 tense, everybody panics.
                 Everybody.  I don't care what your
                 name is, you can't help it.  It's
                 human nature.  But ya panic on the
                 inside.
                 Ya panic in your head.  Ya give
                 yourself a couple a seconds of
                 panic, then you get a grip and
                 deal with the situation.  What you
                 don't do, is shoot up the place
                 and kill everybody.";0.29152948409318924;11;39;48;32;44;0.0711446;0.0661574;0.0647719;0.0458985;0.0435571
"MR. WHITE
</b>                 What you're supposed to do is act
                 like a fuckin professional.  A
                 psychopath is not a professional.
                 You can't work with a psychopath,
                 'cause ya don't know what those
                 sick assholes are gonna do next.
                 I mean, Jesus Christ, how old do
                 you think that black girl was?
                 Twenty, maybe twenty-one?";0.33314217999577522;11;48;55;37;32;0.10989;0.104838;0.0420999;0.0390594;0.037255
"MR. PINK
</b>                 Did ya see what happened to
                 anybody else?";0.27854306995868683;41;48;16;11;22;0.0648728;0.0619236;0.0562854;0.0479745;0.0474868
"MR. WHITE
</b>                 Me and Mr. Orange jumped in the
                 car and Mr. Brown floored it.
                 After that, I don't know what went
                 down.";0.28014650568366051;24;11;16;31;47;0.0771164;0.0720306;0.0513209;0.0419474;0.0377312
"MR. PINK
</b>                 At that point it became every man
                 for himself.  As far as Mr. Blonde
                 or Mr. Blue are concerned, I ain't
                 got the foggiest.  Once
                 I got out, I never looked back.";0.2756163515150547;16;24;48;11;47;0.0835598;0.0794504;0.039593;0.0375524;0.0354608
"MR. WHITE
</b>                 What do you think?";0.62438022345304489;48;16;11;24;47;0.256802;0.140846;0.121304;0.0630996;0.0423281
"MR. PINK
</b>                 What do I think?  I think the cops
                 caught them, or killed 'em.";0.52122528851032257;42;48;11;51;31;0.242153;0.109249;0.0815284;0.0644632;0.0238315
"MR. WHITE
</b>                 Not even a chance they punched
                 through?  You found a hole.";0.29877015948295593;48;11;58;42;37;0.090267;0.0738284;0.0546362;0.0466443;0.0333942
"MR. PINK
</b>                 Yeah, and that was a fucking
                 miracle.  But if they did get
                 away, where the fuck are they?";0.24842309951782227;41;24;55;32;48;0.0586243;0.0528646;0.0502345;0.0478902;0.0388095
"MR. WHITE
</b>                 You don't think it's possible, one
                 of them got ahold of the diamonds
                 and pulled a--";0.39421731606125832;48;24;11;42;47;0.128166;0.102249;0.0805549;0.0419327;0.0413143
"MR. PINK
</b>                 Nope.";0.36383910849690437;16;24;48;56;47;0.114896;0.0796912;0.0665496;0.0656833;0.0370194
"MR. WHITE
</b>                 How can you be so sure?";0.48023776523768902;48;16;11;24;47;0.186044;0.138765;0.0888651;0.0410137;0.0255496
"MR. PINK
</b>                 I got the diamonds.";0.546827033162117;48;24;11;16;63;0.180829;0.126271;0.112721;0.0638778;0.0631281
"MR. WHITE
</b>                 Where?";0.57100081443786621;48;16;11;24;41;0.220509;0.120754;0.100825;0.0764346;0.0524793
"MR. PINK
</b>                 I got 'em, all right?";0.52902843058109283;48;16;11;24;47;0.158038;0.109928;0.108368;0.0932879;0.0594062
"MR. WHITE
</b>                 Where?  Are they out in the car?";0.59252286516129971;48;11;41;16;24;0.300005;0.177636;0.0487434;0.0416222;0.0245165
"MR. PINK
</b>                 No, they're not in the car.  No, I
                 don't have them on me.  Ya wanna
                 go with me and get 'em?  Yes, we
                 can go right now.  But first
                 listen to what I'm telling you.
                 We were fuckin set up!  Somebody
                 is in league with the cops.  We
                 got a Judas in our midst.  And I'm
                 thinkin we should have our fuckin
                 heads examined for waiting around
                 here.";0.33603211864829063;11;48;42;56;58;0.111745;0.0922444;0.053307;0.0423855;0.0363501
"MR. WHITE
</b>                 That was the plan, we meet here.";0.61733989417552948;48;16;11;24;47;0.243879;0.129175;0.0988739;0.0961334;0.0492779
"MR. PINK
</b>                 Then where is everybody?  I say
                 the plan became null and void once
                 we found out we got a rat in the
                 house.  We ain't got the slightest
                 fuckin idea what happened to Mr.
                 Blonde or Mr. Blue.  They could
                 both be dead
                 or arrested.  They could be
                 sweatin 'em, down at the station
                 house right now.  Yeah they don't
                 know the names, but they can sing
                 about this place.
                 I mean, that could be happening
                 right now.  As we speak, the cops
                 could be in their cars, drivin
                 here this minute.";0.26804381608963013;24;11;16;48;47;0.079344;0.0629036;0.047297;0.042447;0.0360523
"MR. WHITE
</b>                 I swear to god I'm fuckin jinxed.";0.55021159909665585;48;11;42;37;39;0.30892;0.138901;0.040214;0.039177;0.0229996
"MR. PINK
</b>                 What?";0.59274110198020935;16;48;24;11;47;0.206625;0.14631;0.132985;0.054887;0.0519335
"MR. WHITE
</b>                 Two jobs back, it was a four man
                 job, we discovered one of the team
                 was an undercover cop.";0.46703419834375381;33;13;6;40;57;0.134731;0.122845;0.087597;0.0810218;0.0408387
"MR. PINK
</b>                 No shit?";0.50233582779765129;48;24;11;16;47;0.212667;0.10074;0.0817106;0.0665294;0.0406889
"MR. WHITE
</b>                 Thank god, we discovered in time.
                 We hadda forget the whole fuckin
                 thing.  Just walked away from it.";0.24841779842972755;48;11;16;42;21;0.0613352;0.0591962;0.0459561;0.0455294;0.0364008
"MR. PINK
</b>                 So who's the rat this time?  Mr.
                 Blue?  Mr. Blonde?  Joe?  It's
                 Joe's show, he set this whole
                 thing up.  Maybe he set it up to
                 set it up.";0.18279880657792091;11;53;0;24;54;0.0589933;0.0331048;0.0316497;0.0298149;0.0292361
"MR. WHITE
</b>                 I don't buy it.  Me and Joe go
                 back a long time.  I can tell ya
                 straight up, Joe definitely didn't
                 have anything to do with this
                 bullshit.";0.53481757454574108;11;48;42;31;54;0.207672;0.177389;0.0791399;0.0400689;0.0305476
"MR. PINK
</b>                 Oh, you and Joe go back a long
                 time.  I known Joe since I was a
                 kid.  But me saying Joe definitely
                 couldn't have done it is
                 ridiculous.  I can say I
                 definitely didn't do it, cause I
                 know what I did or didn't do.  But
                 I can't definitely say that about
                 anybody else, 'cause I don't
                 definitely know.  For all I know,
                 you're the rat.";0.45777032896876335;11;48;24;16;47;0.169405;0.139154;0.0580379;0.0532463;0.0379275
"MR. WHITE
</b>                 For all I know, you're the rat.";0.36606621369719505;48;16;11;39;42;0.120218;0.0860294;0.0633278;0.0543822;0.042109
"MR. PINK
</b>                 Now you're using your head. For
                 all we know, he's the rat.

       Mr. Pink points OFFSCREEN to Mr. Orange.  Mr. White's
       expression changes.";0.50825222581624985;11;48;24;42;51;0.186141;0.161225;0.0628697;0.0589417;0.0390752
"MR. WHITE
</b>                 Jesus Christ!";0.65412546321749687;16;24;47;21;48;0.264444;0.246172;0.0816074;0.0338707;0.0280317
"11     INT. WAREHOUSE - DAY
</b>
       They run over to Mr. Orange, who's unconscious.  The
       CAMERA hovers over the action.  Mr. Pink reaches him
       first.";0.24572162330150604;24;11;16;48;42;0.0625635;0.0538729;0.0476599;0.0432314;0.038394
"MR. PINK
</b>                 Is he dead?

       Mr. White pushes him out of the way.  He feels the pulse
       on Mr. Orange's neck.";0.34425879269838333;42;48;11;51;24;0.0906866;0.0694294;0.066785;0.0657626;0.0515952
"MR. PINK
</b>                 So, is he dead or what?";0.40840179845690727;48;51;11;42;16;0.118988;0.0953818;0.090376;0.0529423;0.0507141
"MR. WHITE
</b>                 He ain't dead.";0.542316023260355;48;11;42;13;24;0.298829;0.115472;0.0467452;0.0414232;0.039847
"MR. PINK
</b>                 So what is it?";0.48446345701813698;16;48;24;11;47;0.175035;0.101684;0.0966423;0.0667125;0.0443891
"MR. WHITE
</b>                 I think he's just passed out.";0.36142320930957794;48;16;11;24;47;0.14296;0.0913193;0.0671689;0.0314992;0.0284763
"MR. PINK
</b>                 He scared the fuckin shit outta
                 me.  I thought he was dead fer
                 sure.

       Mr. White stands up and walks over to a table.";0.25814085081219673;42;46;55;34;32;0.0701781;0.0481865;0.0475545;0.0470389;0.0451828
"MR. WHITE
</b>                 He will be dead fer sure, if we
                 don't get him to a hospital.";0.31615717336535454;42;51;24;16;48;0.137502;0.0692301;0.0432493;0.0344542;0.031722
"MR. PINK
</b>                 We can't take him to a hospital.";0.44641338661313057;24;16;47;48;46;0.146495;0.126695;0.0719781;0.0539569;0.0472893
"MR. WHITE
</b>                 Without medical attention, this
                 man won't live through the night.
                 That bullet in his belly is my
                 fault.  Now while that might not
                 mean jack shit to you, it means a
                 helluva lot to me.  And I'm not
                 gonna just sit around and watch
                 him die.";0.32658131048083305;13;42;6;39;11;0.0927736;0.0659352;0.0639665;0.056385;0.047521
"MR. PINK
</b>                 Well, first things first, staying
                 here's goofy.  We gotta book up.";0.35339729860424995;48;24;11;30;13;0.110935;0.0780501;0.0708339;0.0488682;0.04471
"MR. WHITE
</b>                 So what do you suggest, we go to a
                 hotel?  We got a guy who's shot in
                 the belly, he can't walk, he
                 bleeds like a stuck pig, and when
                 he's awake, he screams in pain.";0.46257630735635757;42;11;48;31;51;0.218223;0.083588;0.0643799;0.055823;0.040562
"MR. PINK
</b>                 You gotta idea, spit it out.";0.41445284336805344;48;11;24;16;39;0.15164;0.102547;0.083124;0.0421629;0.0349791
"MR. WHITE
</b>                 Joe could help him.  If we can get
                 in touch with Joe, Joe could get
                 him to a doctor, Joe could get a
                 doctor to come and see him.

       During Mr. Pink's dialog, we slowly ZOOM in to a 
       C.U. of Mr. White.";0.2155369408428669;16;41;42;33;58;0.0548811;0.0487831;0.0435279;0.0363122;0.0320326
"MR. PINK (OS)
</b>                 Assuming we can trust Joe, how we
                 gonna get in touch with him?  He's
                 supposed to be here, but he ain't,
                 which is making me nervous about
                 being here.  Even if Joe is
                 on the up and up, he's probably
                 not gonna be that happy with us.
                 Joe planned a robbery, but he's
                 got a blood bath on his hands now.
                 Dead cops, dead robbers, dead
                 civilians...Jesus Christ!  I tend
                 to doubt he's gonna have a lot of
                 sympathy for our plight.  If I was
                 him, I'd try and put as much
                 distance between me and this mess
                 an humanly possible.";0.22848630882799625;24;48;47;11;54;0.0807055;0.0411214;0.0393684;0.03631;0.030981
"MR. WHITE
</b>                 Before you got here, Mr. Orange
                 was askin me to take him to a
                 hospital.  Now I don't like
                 turning him over to the cops, but
                 if we don't, he's dead.  He begged
                 me to do it.  I told him to hold
                 off till Joe got here.";0.19628855958580971;55;22;32;39;42;0.0421955;0.0405603;0.0383287;0.0378623;0.0373418
"MR. PINK (OS)
</b>                 Well Joe ain't gettin here.  We're
                 on our own.  Now, I don't know a
                 goddamn body who can help him, so
                 if you know somebody, call 'em.";0.54572031460702419;48;11;24;16;47;0.188934;0.170182;0.0810173;0.079512;0.026075
"MR. WHITE
</b>                 I don't know anybody.";0.44409534335136414;48;16;11;31;24;0.222182;0.0850195;0.0743511;0.0339201;0.0286229
"MR. PINK (OS)
</b>                 Well, I guess we drop him off at
                 the hospital.  Since he don't know
                 nothin about us, I say it's his
                 decision.";0.30639598704874516;16;24;47;54;50;0.114565;0.0824124;0.0462423;0.0332354;0.0299412
"MR. WHITE'S POV:
</b>";0.52994149923324585;48;16;24;11;47;0.154406;0.147681;0.112317;0.0606848;0.054853
"C.U. OF MR. PINK.
</b>";0.74213379248976707;16;24;48;47;11;0.28118;0.180002;0.141368;0.0985664;0.0410174
"MR. WHITE (OS)
</b>                 Well, he knows a little about me.";0.69197313487529755;16;48;24;11;47;0.263885;0.205535;0.109545;0.0705044;0.0425042
"MR. PINK
</b>                 You didn't tell him your name, did
                 ya?";0.38574261963367462;16;24;48;11;41;0.204577;0.0605573;0.0473945;0.0390013;0.034213
"MR. WHITE (OS)
</b>                 I told him my first name, and
                 where I'm from.

       There is a long silence and a blank look from Mr. Pink,
       then he SCREAMS:";0.39589312300086021;11;48;42;24;63;0.1015;0.0978114;0.0887627;0.0710118;0.0368073
"MR. PINK
</b>                 Why!";0.41624623909592628;16;48;24;46;47;0.163494;0.098587;0.0766023;0.0395366;0.0380267
"MR. WHITE (OS)
</b>                 I told him where I was from a few
                 days ago.  It was just a casual
                 conversation.";0.448631651699543;48;11;16;24;31;0.144599;0.124233;0.0798364;0.0663796;0.0335836
"MR. PINK
</b>                 And what was tellin him your name
                 when you weren't supposed to?";0.26550817489624023;16;24;48;22;41;0.0903655;0.0600291;0.0427294;0.0393366;0.0330475
"MR. WHITE (OS)
</b>                 He asked.

       Mr. Pink looks at Mr. White like he's retarded.";0.24991539493203163;24;16;51;25;11;0.0610777;0.0548062;0.0465756;0.0443997;0.0430561
"MR. WHITE (OS)
</b>                 We had just gotten away from the
                 cops.  He just got shot.  It was
                 my fuckin fault he got shot.  He's
                 a fuckin bloody mess - he's
                 screaming.  I swear to god, I
                 thought we was gonna die right
                 then and there.  I'm tryin to
                 comfort him, telling him not to
                 worry, he's gonna be okay, I'm
                 gonna take care of him.  And he
                 asked me what my name was.  I
                 mean, the man was dyin in my arms.
                 What the fuck was I supposed to
                 tell him, ""Sorry, I can't give out
                 that information, it's against the
                 rules.  I don't trust you
                 enough.""?  Maybe I shoulda, but I
                 couldn't.";0.28250481188297272;34;42;46;27;12;0.0844242;0.0789893;0.0471562;0.0360743;0.0358607
"MR. PINK
</b>                 Oh, I don't doubt is was quite
                 beautiful--";0.69916144013404846;24;48;11;47;16;0.22248;0.135359;0.126864;0.118062;0.0963956
"MR. WHITE (OS)
</b>                 Don't fuckin patronize me.";0.33776223286986351;48;11;37;42;55;0.122567;0.0741775;0.0521438;0.0481753;0.0406984
"MR. PINK
</b>                 One question: Do they have a sheet
                 on you, where you told him you're
                 from?";0.23107162117958069;22;25;41;16;48;0.0572451;0.0448002;0.0436819;0.0434006;0.0419438
"MR. WHITE (OS)
</b>                 Of course.";0.41922458633780479;16;24;48;11;47;0.136951;0.0979458;0.0954652;0.0550392;0.0338232
"MR. PINK
</b>                 Well that's that, then.  I mean, I
                 was worried about mug shot
                 possibilities already.  But now he
                 knows: (a) what you look like, (b)
                 what your first name is,
                 (i) where you're from and (d) what
                 your specialty is.
                 They ain't gonna hafta show him a
                 helluva lot of pictures for him to
                 pick you out.  That's it right,
                 you didn't tell him anything else
                 that could narrow down the
                 selection?";0.24940917640924454;16;22;54;24;42;0.088328;0.0438797;0.0409812;0.0386889;0.0375314
"MR. WHITE (OS)
</b>                 If I have to tell you again to
                 back off, me an you are gonna go
                 round and round.

       Mr. Pink walks out of the C.U. and turns his back on Mr.
       White.  Mr. White's POV PANS over to him.";0.34367210417985916;11;48;58;55;42;0.10407;0.0938185;0.0511512;0.0482913;0.0463415
"MR. PINK
</b>                 We ain't taking him to a hospital.";0.47225355356931686;16;24;48;47;11;0.151891;0.127049;0.0812898;0.0657461;0.0462775
"MR. WHITE (OS)
</b>                 If we don't, he'll die.";0.49754917621612549;42;48;51;11;24;0.147223;0.121057;0.0829838;0.0746882;0.0715977
"MR. PINK
</b>                 And I'm very sad about that.  But
                 some fellas are lucky, and some
                 ain't.";0.36760050430893898;34;46;16;27;22;0.116645;0.084764;0.0701918;0.0556435;0.0403558
"MR. WHITE (OS)
</b>                 That fuckin did it!

       Mr. White's POV CHARGES toward Mr. Pink.

       Mr. Pink turns toward him in time to get PUNCHED hard in
       the mouth.";0.38984100520610809;24;16;47;11;48;0.177556;0.0582406;0.0571677;0.049376;0.0475009
"END OF POV
</b>
       Mr. White and Mr. Pink have a very ungraceful and
       realistic fight.  They go at each other like a couple of
       alley cats.

       As Mr. White SWINGS and PUNCHES, he SCREAMS:";0.28227157518267632;58;24;57;33;30;0.126439;0.0404362;0.0401072;0.039183;0.0361059
"MR. WHITE
</b>
                 You little motherfucker!

       Mr. Pink YELLS as he HITS:";0.38138243928551674;42;48;11;24;55;0.111587;0.0909369;0.0733592;0.0550564;0.0504431
"MR. PINK
</b>                 Ya wanna fuck with me?!  You wanna
                 fuck with me?!  I'll show you who
                 you're fuckin with!

       The two men end up on the floor KICKING and SCRATCHING.

       Mr. White gets Mr. Pink in a HEADLOCK.

       Mr. Pink reaches in his jacket for his gun, and pulls it
       out.

       Mr. White sees this, immediately lets go of Mr. Pink,
       and goes for his own weapon.

       The two men are on the floor, on their knees, with their
       guns outstretched, aiming at one another.";0.31616608425974846;58;42;44;11;31;0.0983404;0.0765564;0.0520684;0.0464127;0.0427881
"MR. WHITE
</b>                 You wanna shoot me, you little
                 piece of shit?  Take a shot!";0.71376334689557552;42;11;48;51;55;0.557621;0.0713406;0.0466782;0.0205346;0.017589
"MR. PINK
</b>                 Fuck you, White!  I didn't create
                 this situation,  I'm just dealin
                 with it.  You're acting like a
                 first-year fuckin thief.  I'm
                 actin like a professional.  They
                 get him, they can get you, they
                 get you, they get closer to me,
                 and that can't happen.  And you,
                 you motherfucker, are looking at
                 me like it's my fault.  I didn't
                 tell him my name.  I didn't tell
                 him where I was from.  I didn't
                 tell him what I knew better than
                 to tell him.  Fuck, fifteen
                 minutes ago, you almost told me
                 your name.  You, buddy, are stuck
                 in a situation you created.  So if
                 you wanna throw bad looks
                 somewhere, throw 'em at a mirror.

       Mr. Pink lowers his gun and walks towards White.";0.23619147017598152;24;11;30;48;55;0.0657363;0.0501592;0.0441669;0.0398709;0.0362582
"MR. PINK
</b>                 So if you wanna shoot somebody,
                 put that gun in your mouth and
                 shoot yourself.

       Then from OFF SCREEN we hear:";0.48780899681150913;42;51;39;44;11;0.373539;0.0461543;0.0240862;0.0224254;0.0216042
"VOICE (OS)
</b>                 You kids don't play so rough.
                 Somebody's gonna start crying.";0.39447784423828125;24;11;48;16;47;0.127049;0.0882212;0.0731395;0.0637491;0.0423188
"12     INT. WAREHOUSE - DAY - MEDIUM C.U. ON MR. BLONDE
</b>
       The Voice belongs to the infamous Mr. Blonde.

       Mr. Blonde sits on a counter, drinking a fast food coke
       and eating a hot dog.";0.3703557550907135;24;47;16;63;11;0.167498;0.0595202;0.0525668;0.0459141;0.0448566
"MR. PINK
</b>                 Mr. Blonde!  You okay?  We thought
                 you might've gotten caught.  What
                 happened?

       Mr. Blonde doesn't answer, he just hops off the counter
       and starts walking around the warehouse, checking the
       place out.

       He doesn't look at either Mr. Pink or Mr. White, he
       just eats his hot dog and sips his coke.

       This is making Pink and White nervous as hell.  But Mr.
       Pink tries to talk through it.

       We HANDHOLD follow Mr. Blonde around the warehouse.";0.19265643879771233;24;50;53;54;0;0.0436501;0.0405353;0.0385604;0.0351936;0.034717
"MR. PINK
</b>                 Really, how did you get away?

       Mr. Blonde walks the loft.  Silent.";0.36694719642400742;48;11;24;30;51;0.128478;0.101199;0.0595921;0.0401869;0.0374911
"MR. PINK
</b>                 You saw what happened to me,
                 I found a hole and booked.

       Silence.";0.30068391934037209;11;48;24;16;22;0.0915721;0.0705036;0.0595402;0.0455664;0.0335016
"MR. PINK
</b>                 Where's Mr. Blue?

       Blonde looks in the bathroom.";0.32261394336819649;24;11;48;16;41;0.0850065;0.0792763;0.0655568;0.055713;0.0370614
"MR. PINK
</b>                 We were hopin you two would be
                 together.

       Blonde looks out the window.";0.36543399840593338;11;24;48;63;16;0.103708;0.083343;0.0806906;0.050924;0.0467682
"MR. PINK
</b>                 That was the big question we had,
                 what happened to Mr.
                 Blue and you?

       Blonde walks away from the window.";0.24053257144987583;24;47;16;46;22;0.0837502;0.0488108;0.0430683;0.0363501;0.0285532
"MR. PINK
</b>                 We were worried the cops got ya.

       Blonde bends down over Mr. Orange.";0.52990142442286015;11;48;42;24;31;0.200906;0.171787;0.102412;0.0293157;0.0254812
"MR. PINK
</b>                 He got it in the belly.  He's
                 still alive, but won't be for
                 long.";0.40894189104437828;11;24;48;16;47;0.11287;0.0966255;0.0954415;0.0628336;0.0411712
"MR. WHITE
</b>                 Enough!  You better start talkin
                 to us, asshole, cause we got shit
                 we need to talk about.  We're
                 already freaked out, we need you
                 actin freaky like we need a fuckin
                 bag on our hip.

       Mr. Blonde looks at his two partners in crime, then moves
       towards them.";0.56220720708370209;48;42;11;13;58;0.193364;0.149951;0.12014;0.0638784;0.0348736
"MR. BLONDE
</b>                 So, talk.";0.52166823856532574;48;11;24;16;63;0.277001;0.136406;0.0396649;0.0386048;0.0299909
"MR. WHITE
</b>                 We think we got a rat in the
                 house.";0.42297624051570892;48;11;42;39;51;0.129232;0.12586;0.0729878;0.0502876;0.0446091
"MR. PINK
</b>                 I guarantee we got a rat in the
                 house.";0.44107991084456444;11;48;42;24;31;0.134969;0.13053;0.0707816;0.0583072;0.0464929
"MR. BLONDE
</b>                 What would ever make you think
                 that?";0.40654706582427025;48;16;11;24;39;0.148581;0.0856951;0.0612347;0.0592079;0.0518284
"MR. WHITE
</b>                 Is that supposed to be funny?";0.33900656178593636;48;16;22;11;25;0.0975624;0.0775167;0.0644395;0.0521067;0.0473814
"MR. PINK
</b>                 We don't think this place is safe.";0.50252238661050797;48;16;24;47;11;0.149778;0.117202;0.103851;0.0737175;0.0579736
"MR. WHITE
</b>                 This place just ain't secure
                 anymore.  We're leaving, and you
                 should go with us.";0.36376465857028961;48;16;11;46;30;0.0947402;0.0840664;0.0701871;0.059891;0.0548798
"MR. BLONDE
</b>                 Nobody's going anywhere.

       Silence takes over the room.  Mr. Blonde stops moving.

       After a few beats the silence is broken.";0.4590555913746357;24;48;11;47;16;0.126107;0.121434;0.118603;0.0505901;0.0423211
"MR. WHITE
</b>                         (to Mr. Pink)
                 Piss on this turd, we're outta
                 here.

       Mr. White turns to leave.";0.46644159033894539;11;48;30;42;44;0.229428;0.102312;0.0561478;0.046261;0.0322931
"MR. BLONDE
</b>                 Don't take another step, Mr.
                 White.

       Mr. White explodes, raising his gun and charging towards
       Mr. Blonde.";0.6917128823697567;42;11;48;24;47;0.199983;0.194001;0.169776;0.0883826;0.0395706
"MR. WHITE
</b>                 Fuck you, maniac!  It's your
                 fuckin fault we're in so much
                 trouble.

       Mr. Blonde calmly sits down.  He looks to Mr. Pink.";0.49200445786118507;11;48;44;32;42;0.161863;0.146027;0.0691947;0.0598261;0.0550934
"MR. BLONDE
</b>                         (referring to Mr.
                          White)
                 What's this guy's problem?";0.26292088627815247;16;22;48;11;41;0.0620338;0.0544935;0.0510548;0.0485489;0.0467899
"MR. WHITE
</b>                 What's my problem?  Yeah, I gotta
                 problem.  I gotta big problem with
                 any trigger-happy madman who
                 almost gets me shot!";0.50826351717114449;11;42;48;31;13;0.154108;0.145603;0.138925;0.0363241;0.0333032
"MR. BLONDE
</b>                 What're you talkin about?";0.57095726951956749;16;48;24;11;47;0.344775;0.0864271;0.0695268;0.03862;0.0316088
"MR. WHITE
</b>                 That fuckin shooting spree in the
                 store.";0.45737210102379322;42;48;11;51;13;0.317766;0.0444057;0.0368995;0.0306618;0.0276393
"MR. BLONDE
</b>                 Fuck 'em, they set off the alarm,
                 they deserve what they got.";0.46266498044133186;48;11;42;13;24;0.176329;0.136893;0.0599087;0.055008;0.0345266
"MR. WHITE
</b>                 You almost killed me, asshole!  If
                 I had any idea what type of guy
                 you were, I never would've agreed
                 to work with you.";0.50572327151894569;32;55;37;42;39;0.168687;0.157643;0.0833279;0.0620033;0.0340623
"MR. BLONDE
</b>                 You gonna back all day, little
                 doggie, or are you gonna bite?";0.39767739549279213;11;48;16;24;47;0.113914;0.097169;0.0932575;0.0623333;0.0310032
"MR. WHITE
</b>                 What was that?  I'm sorry, I
                 didn't catch it.  Would you repeat
                 it?";0.27798082493245602;48;11;22;16;54;0.0936063;0.083992;0.0405482;0.0308117;0.0290226
"MR. BLONDE
</b>                         (slowly)
                 I said: ""Are you gonna bark all
                 day, dog, or are you gonna bite.""";0.22411250695586205;16;25;51;22;20;0.0569358;0.0490685;0.0425381;0.0402294;0.0353407
"MR. PINK
</b>                 Both of you two assholes knock it
                 the fuck off and calm down!";0.33175526559352875;32;55;58;37;16;0.0851899;0.0777982;0.066537;0.0554537;0.0467766
"MR. WHITE
</b>                         (to Mr. Blonde)
                 So you wanna git bit, huh?";0.23453714698553085;11;16;50;54;42;0.0536124;0.0507654;0.0481433;0.0469065;0.0351095
"MR. PINK
</b>                 Cut the bullshit, we ain't on a
                 fuckin playground!
                         (pause)
                 I don't believe this shit, both of
                 you got ten years on me, and I'm
                 the only one actin like a
                 professional.  You guys act like a
                 bunch of fuckin niggers.  You ever
                 work a job with a bunch of
                 niggers?  They're just like you
                 two, always fightin, always sayin
                 they're gonna kill one another.";0.49500683322548866;48;11;56;42;13;0.18866;0.123147;0.0734678;0.0616464;0.0480863
"MR. WHITE
</b>                         (to Mr. Pink)
                 You said yourself, you
                 thought about takin him out.";0.31871995702385902;11;48;24;16;47;0.10089;0.080516;0.0617824;0.0427652;0.0327666
"MR. PINK
</b>                 Then.  That time has passed.
                 Right now, Mr. Blonde is the only
                 one I completely trust.  He's too
                 fuckin homicidal to be workin with
                 the cops.";0.16363085992634296;24;11;33;48;46;0.0372028;0.0335978;0.0324108;0.0307684;0.029651
