Text;Top5%;Emoji_1;Emoji_2;Emoji_3;Emoji_4;Emoji_5;Pct_1;Pct_2;Pct_3;Pct_4;Pct_5
"MIA (V.O.)
</b>                         Hi, Vincent. I'm getting dressed. 
                         The door's open. Come inside and 
                         make yourself a drink.";0.36452016606926918;11;48;54;63;24;0.139892;0.0788952;0.0502541;0.0485803;0.0468989
"FADE TO WHITE
</b>
               Music in.";0.76062178611755371;48;11;16;24;63;0.475955;0.163535;0.0573812;0.0368118;0.0269388
"FADE TO:
</b>";0.4964282363653183;48;11;16;24;58;0.245624;0.0852528;0.06186;0.0549567;0.0487348
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>
               Vincent enters on the background.";0.59958935901522636;24;48;16;11;47;0.254432;0.116295;0.0885379;0.078589;0.0617349
"VINCENT
</b>                         Hello?";0.44809544831514359;16;24;47;30;53;0.230499;0.114314;0.0394245;0.0321229;0.0317354
"INT. MARCELLUS' HOUSE / DRESSING ROOM – NIGHT
</b>
               MIA, Marcellus' beautiful young wife. Video screens are in 
               the background. Dusty Springfield is singing ""SON OF A";0.40995218977332115;24;63;11;48;47;0.141939;0.079605;0.0701918;0.0624706;0.0557462
"PREACHER MAN"".
</b>
               Mia's mouth comes toward a microphone.";0.30839385837316513;24;11;48;16;21;0.0971251;0.0652136;0.0556472;0.055342;0.035066
"MIA
</b>                              (into microphone)
                         Vincent.";0.43421829119324684;48;24;11;16;47;0.156282;0.0954621;0.0799845;0.0613986;0.0410912
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>
               Vincent turns.";0.51455232128500938;24;48;16;11;47;0.177325;0.124057;0.0845097;0.0711204;0.0575398
"MIA
</b>                              (over intercom)
                         Vincent. I'm on the intercom.";0.28438116237521172;16;48;24;31;30;0.0836139;0.0738493;0.0567426;0.0352991;0.0348763
"INT. MARCELLUS' HOUSE / DRESSING ROOM – NIGHT
</b>";0.56994211301207542;48;16;24;11;47;0.239987;0.103693;0.0937782;0.0826242;0.0498598
"MIA
</b>                              (into microphone)
                         It's on the wall by the two African 
                         fellas.";0.23673230409622192;16;48;31;24;41;0.0562471;0.0512717;0.0478924;0.0419684;0.0393527
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>";0.60817651823163033;48;24;11;16;47;0.275167;0.0994637;0.0930277;0.0881805;0.0523379
"MIA
</b>                              (over intercom)
                         To your right.

               Vincent walks.";0.41977564245462418;16;24;48;30;47;0.193551;0.0883579;0.0643166;0.0382361;0.0353144
"MIA
</b>                         ...warm. Warmer. Disco.

               Vincent finds the intercom on the wall.";0.54877471923828125;48;11;24;31;30;0.22307;0.182293;0.0646463;0.0424406;0.036325
"VINCENT
</b>                         Hello.";0.54530757293105125;16;24;48;47;11;0.256909;0.126079;0.088795;0.041864;0.0316609
"MIA
</b>                              (over intercom)
                         Push the button if you want to talk.";0.40607831999659538;16;24;48;47;63;0.172682;0.0974417;0.0513352;0.0433866;0.0412327
"VINCENT
</b>                              (into intercom)
                         Hello.";0.4941718652844429;16;24;48;47;41;0.278764;0.0934857;0.0580558;0.0321163;0.0317498
"INT. MARCELLUS' HOUSE / DRESSING ROOM – NIGHT
</b>";0.56994211301207542;48;16;24;11;47;0.239987;0.103693;0.0937782;0.0826242;0.0498598
"MIA
</b>                              (into microphone)
                         Go make yourself a drink., and I'll 
                         be down in two shakes of a lamb's 
                         tail.";0.35807599872350693;11;48;24;16;63;0.153118;0.0891769;0.0411422;0.0383018;0.0363374
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>";0.60817651823163033;48;24;11;16;47;0.275167;0.0994637;0.0930277;0.0881805;0.0523379
"MIA
</b>                              (over intercom)
                         The bar's by the fireplace.";0.48894323781132698;16;48;24;47;11;0.205311;0.115247;0.100592;0.0354836;0.0323099
"VINCENT
</b>                              (into intercom)
                         Okay.
                              (licks lips)";0.27847082912921906;16;24;11;48;47;0.089905;0.0856683;0.0347292;0.0342398;0.0339285
"INT. MARCELLUS' HOUSE / DRESSING ROOM – NIGHT
</b>
               A video screen with an image of Vincent, walking. The Dusty 
               Springfield song continues.

               Mia turns a knob which controls the movement of the video 
               camera in Marcellus' living room.";0.45766321197152138;24;48;11;63;47;0.170907;0.104011;0.0833778;0.0510949;0.0482729
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>
               Vincent picks up a bottle of scotch. He sniffs the bottle, 
               and then pours it into a glass.";0.51249960064888;24;11;48;16;47;0.172108;0.127124;0.112868;0.0520981;0.0483013
"INT. MARCELLUS' HOUSE / DRESSING ROOM – NIGHT
</b>
               A razor blade cuts cocaine on a mirror.";0.4415954202413559;24;11;48;16;47;0.198183;0.0717807;0.0706099;0.0517514;0.0492708
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>
               Vincent drinks a glass of scotch.";0.50477538630366325;24;48;11;16;47;0.195846;0.0942965;0.0867952;0.0717922;0.0560452
"INT. MARCELLUS' HOUSE / DRESSING ROOM – NIGHT
</b>
               Mia sniffs the cocaine.";0.54191708192229271;24;48;11;47;63;0.195982;0.141266;0.105975;0.0498545;0.0488392
"INT. MARCELLUS' HOUSE / LIVING ROOM – NIGHT
</b>
               Vincent sips the drink and looks at a portrait of Mia on the 
               wall.

               Mia walks into the room, and takes the needle off a record. 
               The Dusty Springfield song stops.";0.48651119694113731;24;11;48;63;47;0.146753;0.115733;0.111669;0.0636511;0.0487055
"MIA
</b>                         Let's go.";0.63061592727899551;48;16;24;11;47;0.186165;0.15531;0.141862;0.0781548;0.069124
"EXT. JACKRABBIT SLIM'S – NIGHT
</b>
               In the past six years, 50's diners have sprung up all over 
               L.A., giving Thai restaurants a run for their money. They're 
               all basically the same. Decor out of an ""Archie"" comic book, 
               Golden Oldies constantly emanating from a bubbly Wurlitzer, 
               saucy waitresses in bobby socks, menus with items like the 
               Fats Domino Cheeseburger, or the Wolfman Jack Omelet, and 
               over prices that pay for all this bullshit.

               But then there's JACKRABBIT SLIM'S, the big mama of 50's 
               diners.

               Either the best or the worst, depending on your point of 
               view.

               Vincent's Malibu pulls up to the restaurant. A big sign with 
               a neon figure of a cartoon surly cool cat jackrabbit in a 
               red windbreaker towers over the establishment. Underneath 
               the cartoon is the name: JACKRABBIT SLIM'S. Underneath that 
               is the slogan: ""Next best thing to a time machine.""";0.6631641611456871;24;47;16;11;48;0.381737;0.13041;0.099741;0.0264618;0.0248144
"VINCENT
</b>                         What the fuck is this place?";0.28768041729927063;48;11;55;16;24;0.105606;0.0529707;0.0457503;0.0418388;0.0415149
"MIA
</b>                         This is Jackrabbit Slim's. An Elvis 
                         man should love it.";0.40585217624902725;24;48;47;16;11;0.115488;0.0784845;0.0752179;0.0696103;0.067051
"VINCENT
</b>                         Come on, Mia, let's go get a steak.";0.40506226196885109;16;24;47;48;36;0.135721;0.107772;0.0565949;0.0537917;0.0511829
"MIA
</b>                         You can get a steak here, daddy-o. 
                         Don't be a...

               Mia draws a square with her hands. Dotted lines appear on 
               the screen, forming a sqaure. The lines disperse.";0.21385513991117477;11;51;24;16;25;0.0610896;0.0514715;0.0376162;0.0336754;0.0300025
"VINCENT
</b>                         After you, kitty-cat.";0.45533295720815659;24;48;16;47;11;0.148022;0.121047;0.0781966;0.0591712;0.0488958
"INT. JACKRABBIT SLIM'S – NIGHT
</b>
               Compared to the interior, the exterior was that of a quaint 
               English pub. Posters from 50's A.I.P. movies are all over 
               the wall";0.27336391434073448;24;16;47;33;31;0.102444;0.0657625;0.0403982;0.032988;0.0317715
"(""ROCK ALL NIGHT,"" ""HIGH SCHOOL CONFIDENTIAL,"" ""ATTACK OF 
</b>               THE CRAB MONSTER,"" and ""MACHINE GUN KELLY""). The booths that 
               the patrons sit in are made out of the cut up bodies of 50s 
               cars.

               In the middle of the restaurant in a dance floor. A big sign 
               on the wall states, ""No shoes allowed."" Some wannabe beboppers 
               (actually Melrose-types), do the twist in their socks or 
               barefeet.

               The picture windows don't look out the street, but instead, 
               B &amp; W movies of 50's street scenes play behind them. The 
               WAITRESSES and WAITERS are made up as replicas of 50's icons: 
               MARILYN MONROE, ZORRO, JAMES DEAN, DONNA REED, MARTIN and 
               LEWIS, and THE PHILIP MORRIS MIDGET, wait on tables wearing 
               appropriate costumes.

               Vincent and Mia study the menu in a booth made out of a red 
               '59 Edsel. BUDDY HOLLY (their waiter), comes over, sporting 
               a big button on his chest that says: ""Hi I'm Buddy, pleasing 
               you please me.""";0.50407242774963379;42;11;48;24;51;0.230968;0.103989;0.0923511;0.0392324;0.037532
"BUDDY
</b>                         Hi, I'm Buddy, what can I get'cha?";0.31686078384518623;31;16;54;48;50;0.0863717;0.0840266;0.0503729;0.0487245;0.0473651
"VINCENT
</b>                         I'll have the Douglas Sirk steak.";0.42224669829010963;16;48;24;47;36;0.158694;0.10235;0.0771764;0.0477432;0.036283
"BUDDY
</b>                         How d'ya want it, burnt to a crisp, 
                         or bloody as hell?";0.25632104277610779;16;48;22;55;32;0.0869257;0.0520509;0.045753;0.0358243;0.0357671
"VINCENT
</b>                         Bloody as hell. And to drink, a 
                         vanilla coke.";0.55316604860126972;48;11;24;51;47;0.264095;0.16135;0.0674228;0.0314734;0.0288246
"BUDDY
</b>                         How 'bout you, Peggy Sue?";0.41494035720825195;16;24;48;47;11;0.175475;0.101574;0.0552836;0.0499114;0.0326969
"MIA
</b>                         I'll have the Durwood Kirby burger – 
                         bloody – and a five-dollar shake.";0.30897782742977142;48;24;11;51;16;0.100695;0.057845;0.0550542;0.0483567;0.0470268
"BUDDY
</b>                         How d'ya want that shake, Martin and 
                         Lewis, or Amos and Andy?";0.36334760114550591;16;24;48;41;47;0.205641;0.0545418;0.034843;0.0344326;0.0338892
"MIA
</b>                         Martin and Lewis.";0.57622632384300232;48;24;11;16;47;0.203475;0.158151;0.0788514;0.0692503;0.0664985
"VINCENT
</b>                         Did you just order a five-dollar 
                         shake?";0.28618922084569931;16;24;48;11;22;0.0989565;0.0665333;0.0438513;0.039119;0.0377291
"MIA
</b>                         Sure did.";0.59849546477198601;16;48;24;11;47;0.213825;0.210395;0.0859577;0.0479194;0.0403976
"VINCENT
</b>                         A shake? Milk and ice cream?";0.38258586823940277;24;16;36;47;48;0.154951;0.0906126;0.0521472;0.0468421;0.038033
"MIA
</b>                         Uh-huh.";0.59865514934062958;48;24;16;47;11;0.189226;0.143042;0.134257;0.0745044;0.0576252
"VINCENT
</b>                         It costs five dollars?";0.43875706195831299;16;24;47;48;53;0.24727;0.0965615;0.0375878;0.0325279;0.0248101
"BUDDY
</b>                         Yep.";0.64206162095069885;16;48;24;47;11;0.327524;0.17668;0.0729618;0.035737;0.0291585
"VINCENT
</b>                         You don't put bourbon in it or 
                         anything?";0.32373280078172684;16;48;24;39;41;0.118759;0.0665266;0.0541879;0.0427249;0.0415346
"BUDDY
</b>                         Nope.";0.31423744931817055;16;56;24;48;30;0.109208;0.0786689;0.0468052;0.0411416;0.0384134
"VINCENT
</b>                         Just checking.

               Buddy exits.

               Vincent takes a look around the place. The YUPPIES are 
               dancing, the DINERS are biting into big, juicy hamburgers, 
               and the icons are playing their parts. Marilyn is squealing, 
               The Midget is paging Philip Morris, Donna Reed is making her 
               customers drink their milk, and Dean and Jerry are acting a 
               fool.";0.42591546103358269;11;48;24;16;63;0.153652;0.0979578;0.0927661;0.0501679;0.0313712
"MIA
</b>                         Whaddya think?";0.56172040849924088;16;24;48;47;63;0.251629;0.117828;0.103695;0.0572072;0.0313614
"VINCENT
</b>                         It's like a wax museum with a pulse 
                         rate.

               Vincent takes out his pouch of tobacco and begins rolling 
               himself a smoke.

               After a second of watching him –";0.28169603273272514;11;48;44;24;31;0.0948527;0.0549176;0.0455971;0.0435092;0.0428194
"MIA
</b>                         What are you doing?";0.52349225431680679;16;24;48;47;11;0.250471;0.0939839;0.0821997;0.0571056;0.0397321
"VINCENT
</b>                         Rollin' a smoke.";0.63075347617268562;48;11;24;30;31;0.321077;0.18676;0.0630375;0.0309985;0.0288809
"MIA
</b>                         Here?";0.45705823227763176;16;24;30;47;41;0.180427;0.135186;0.0625516;0.0537092;0.0251848
"VINCENT
</b>                         It's just tobacco.";0.38227149844169617;16;48;24;39;51;0.120693;0.0979502;0.0796604;0.049047;0.0349207
"MIA
</b>                         Oh. Well in that case, will you roll 
                         me one, cowboy?

               As he finishes licking it –";0.38702889904379845;11;48;54;30;24;0.163702;0.093265;0.049352;0.0417308;0.038979
"VINCENT
</b>                         You can have this one, cowgirl.

               He hands her the rolled smoke. She takes it, putting it to 
               her lips. Out of nowhere appears a Zippo lighter in Vincent's 
               hand. He lights it.";0.5583590529859066;11;48;42;44;24;0.27138;0.200651;0.0345561;0.0268591;0.0249136
"MIA
</b>                         Thanks.";0.67603130638599396;16;24;47;30;48;0.419752;0.113148;0.0548138;0.0449221;0.0433949
"VINCENT
</b>                         Think nothing of it.

               He begins rolling one for himself.

               As this time, the SOUND of a subway car fills the diner, 
               making everything SHAKE and RATTLE. Marilyn Monroe runs to a 
               square vent in the floor. An imaginary subway train BLOWS 
               the skirt of her white dress around her ears as she lets out 
               a squeal. The entire restaurant applauds.

               Back to Mia and Vincent.";0.38559499010443687;48;11;24;33;16;0.138292;0.106724;0.0663085;0.0382915;0.0359792
"MIA
</b>                         Marsellus said you just got back 
                         from Amsterdam.";0.45405665412545204;16;24;47;48;41;0.230757;0.109785;0.0442828;0.0429636;0.0262686
"VINCENT
</b>                         Sure did. I heard you did a pilot.";0.40217550098896027;48;16;11;41;33;0.13733;0.103137;0.0598894;0.0532496;0.0485688
"MIA
</b>                         That was my fifteen minutes.";0.46233672648668289;16;48;24;51;47;0.217638;0.0894039;0.0828756;0.0362424;0.0361763
"VINCENT
</b>                         What was it?";0.44037150964140892;16;48;24;22;41;0.21953;0.0922206;0.0579668;0.0395636;0.03109
"MIA
</b>                         It was show about a team of female 
                         secret agents called ""Fox Force Five.""";0.25672087073326111;16;40;24;33;38;0.102911;0.0421068;0.0385682;0.0370032;0.0361317
"VINCENT
</b>                         What?";0.51414546370506287;16;48;24;47;11;0.219396;0.111855;0.0999909;0.0457359;0.037167
"MIA
</b>                         ""Fox Force Five."" Fox, as in we're a 
                         bunch of foxy chicks. Force, as in 
                         we're a force to be reckoned with. 
                         Five, as in there's one... two ... 
                         three... four... five of us. There 
                         was a blonde one, Sommerset O'Neal 
                         from that show ""Baton Rouge,"" she 
                         was the leader. A Japanese one, a 
                         black one, a French one and a brunette 
                         one, me.  We all had special skills. 
                         Sommerset had a photographic memory, 
                         the Japanese fox was a kung fu master, 
                         the black girl was a demolition 
                         expert, the French fox' specialty 
                         was sex...";0.26564949750900269;11;33;30;57;48;0.0726601;0.0495115;0.0491024;0.0477624;0.0466131
"VINCENT
</b>                         What was your specialty?";0.37362945452332497;16;48;11;24;41;0.158874;0.0726726;0.0508929;0.0467142;0.0444757
"MIA
</b>                         Knives. The character I played, Raven 
                         McCoy, her background was she was 
                         raised by circus performers. So she 
                         grew up doing a knife act. According 
                         to the show, she was the deadliest 
                         woman in the world with a knife. But 
                         because she grew up in a circus, she 
                         was also something of an acrobat. 
                         She could do illusions, she was a 
                         trapeze artist – when you're keeping 
                         the world safe from evil, you never 
                         know when being a trapeze artist's 
                         gonna come in handy. And she knew a 
                         zillion old jokes her grandfather, 
                         an old vaudevillian, taught her. If 
                         we woulda got picked up, they woulda 
                         worked in a gimmick where every 
                         episode I woulda told and ol joke.";0.33403957635164261;24;16;48;47;51;0.121798;0.0660009;0.0574554;0.0451851;0.0436005
"VINCENT
</b>                         Do you remember any of the jokes?";0.43773315101861954;16;48;24;63;11;0.157605;0.116722;0.0680697;0.0489132;0.0464231
"MIA
</b>                         Well I only got the chance to say 
                         one, 'cause we only did one show.";0.6436632014811039;48;11;24;16;47;0.289942;0.117501;0.100664;0.0846115;0.0509456
"VINCENT
</b>                         Tell me.";0.64337544515728951;48;11;24;16;47;0.360413;0.116593;0.0699465;0.0636881;0.0327353
"MIA
</b>                         No. It's really corny.";0.2496497742831707;25;38;22;19;1;0.0592523;0.0502904;0.0479622;0.0460771;0.0460678
"VINCENT
</b>                         C'mon, don't be that way.";0.61088461615145206;16;24;48;47;11;0.293896;0.131274;0.114565;0.0441667;0.0269832
"MIA
</b>                         No. You won't like it and I'll be 
                         embarrassed.";0.18968008458614349;25;12;16;42;43;0.0427398;0.0410309;0.0365402;0.0348619;0.0345074
"VINCENT
</b>                         You told it in front of fifty million 
                         people and you can't tell it to me? 
                         I promise I won't laugh.";0.20916072651743889;16;24;22;55;25;0.0546468;0.0468236;0.040298;0.0350535;0.0323389
"MIA
</b>                              (laughing)
                         That's what I'm afraid of.";0.25635536387562752;48;11;16;51;25;0.0735929;0.0518787;0.0498366;0.0440497;0.0369975
"VINCENT
</b>                         That's not what I meant and you know 
                         it.";0.34245412051677704;24;16;48;47;11;0.0906548;0.0863023;0.07286;0.0495607;0.0430763
"MIA
</b>                         You're quite the silver tongue devil, 
                         aren't you?";0.4366605244576931;44;54;11;50;51;0.280938;0.043099;0.0412372;0.036053;0.0353329
"VINCENT
</b>                         I meant I wouldn't laugh at you.";0.37745395675301552;16;24;47;48;53;0.188968;0.0668848;0.0496362;0.0436635;0.0283019
"MIA
</b>                         That's not what you said Vince. Well 
                         now I'm definitely not gonna tell 
                         ya, 'cause it's been built up too 
                         much.";0.21132544800639153;50;54;33;31;30;0.0548967;0.0452005;0.041979;0.0352104;0.0340389
"VINCENT
</b>                         What a gyp.

               Buddy comes back with the drinks. Mia wraps her lips around 
               the straw of her shake.";0.49486087262630463;11;48;24;39;33;0.256843;0.152423;0.0345334;0.0278745;0.023187
"MIA
</b>                         Yummy!";0.53040008991956711;24;16;36;47;48;0.194748;0.120253;0.079581;0.0756801;0.0601377
"VINCENT
</b>                         Can I have a sip of that? I'd like 
                         to know what a five-dollar shake 
                         tastes like.";0.3449087105691433;39;52;36;22;12;0.130939;0.0843422;0.0523403;0.0410618;0.0362257
"MIA
</b>                         Be my guest.

               She slides the shake over to him.";0.40476081520318985;16;24;47;11;30;0.137728;0.115519;0.0600761;0.0460203;0.045417
"MIA
</b>                         You can use my straw, I don't have 
                         kooties.

               Vincent smiles.";0.4245288148522377;16;24;48;11;47;0.16407;0.102317;0.0606459;0.0519361;0.0455599
"VINCENT
</b>                         Yeah, but maybe I do.";0.55573948845267296;48;16;24;11;47;0.216322;0.138905;0.0843095;0.0672608;0.0489418
"MIA
</b>                         Kooties I can handle.

               He takes a sip.";0.330815140157938;48;57;11;24;16;0.102645;0.0683944;0.0570989;0.0533617;0.0493154
"VINCENT
</b>                         Goddamn! That's a pretty fuckin' 
                         good milk shake.";0.38412018492817879;48;11;6;33;13;0.107998;0.0867991;0.0712148;0.066838;0.0512701
"MIA
</b>                         Told ya.";0.70337002724409103;48;11;16;24;47;0.441357;0.0910767;0.0772804;0.0657586;0.0278972
"VINCENT
</b>                         I don't know if it's worth five 
                         dollars, but it's pretty fuckin' 
                         good.

               He slides the shake back.

               Then the first of an uncomfortable silence happens.";0.25824981182813644;48;31;11;33;16;0.070114;0.0569822;0.0542145;0.0393537;0.0375853
"MIA
</b>                         Don't you hate that?";0.32934394292533398;16;48;11;51;22;0.117474;0.109564;0.0412453;0.0318644;0.0291962
"VINCENT
</b>                         What?";0.51414546370506287;16;48;24;47;11;0.219396;0.111855;0.0999909;0.0457359;0.037167
"MIA
</b>                         Uncomfortable silences. Why do we 
                         feel it's necessary to yak about 
                         bullshit in order to be comfortable?";0.31652030721306801;22;55;32;37;48;0.0904266;0.0694724;0.0545389;0.0510417;0.0510408
"VINCENT
</b>                         I don't know.";0.47964026778936386;48;16;24;11;47;0.186472;0.159002;0.0682286;0.036583;0.0293541
"MIA
</b>                         That's when you know you found 
                         somebody special. When you can just 
                         shit the fuck up for a minute, and 
                         comfortably share silence.";0.29475969448685646;13;16;24;31;48;0.115533;0.0527328;0.0425757;0.0420442;0.0418744
"VINCENT
</b>                         I don't think we're there yet. But 
                         don't feel bad, we just met each 
                         other.";0.60727701708674431;16;24;47;48;7;0.333447;0.130138;0.0757966;0.0464142;0.0214811
"MIA
</b>                         Well I'll tell you what, I'll go to 
                         the bathroom and powder my nose, 
                         while you sit here and think of 
                         something to say.";0.27068872377276421;16;11;30;50;48;0.0908481;0.0618126;0.0423871;0.0410402;0.0346008
"VINCENT
</b>                         I'll do that.";0.65334578230977058;48;16;24;11;47;0.258279;0.200387;0.0894785;0.0613699;0.0438311
"INT. JACKRABBIT SLIM'S (LADIES ROOM) – NIGHT
</b>
               Mia powders her nose by doing a big line of coke off the 
               bathroom sink. Her head jerks up from the rush.";0.36702713742852211;24;63;11;16;48;0.135521;0.0716699;0.0577687;0.0558612;0.0462064
"MIA
</b>                              (imitating Steppenwolf)
                         I said goddamn!";0.27013183012604713;48;41;11;51;24;0.0877493;0.0519895;0.0501602;0.0405655;0.0396672
"INT. JACKRABBIT SLIM'S (DINING AREA) – NIGHT
</b>
               Vincent digs into his Douglas Sirk steak. As he chews, his 
               eyes scan the Hellsapopinish restaurant.

               Mia comes back to the table.";0.36214820295572281;24;16;47;63;54;0.176055;0.0590647;0.0512348;0.0414093;0.0343846
"MIA
</b>                         Don't you love it when you go to the 
                         bathroom and you come back to find 
                         your food waiting for you?";0.21606771647930145;16;24;39;41;47;0.060085;0.0453016;0.0426315;0.0346174;0.0334322
"VINCENT
</b>                         We're lucky we got it at all. Buddy 
                         Holly doesn't seem to be much of a 
                         waiter. We shoulda sat in Marilyn 
                         Monroe's section.";0.22790543735027313;16;22;34;25;48;0.0776611;0.0525542;0.0351575;0.0334988;0.0290337
"MIA
</b>                         Which one, there's two Marilyn 
                         Monroes.";0.45398415997624397;24;48;16;47;11;0.126647;0.122122;0.103332;0.0515487;0.0503339
"VINCENT
</b>                         No there's not.

               Pointing at Marilyn in the white dress serving a table.";0.35224179551005363;48;11;24;16;51;0.123129;0.073398;0.0615945;0.0592023;0.0349184
"VINCENT
</b>                         That's Marilyn Monroe...

               Then, pointing at a BLONDE WAITRESS in a tight sweater and 
               capri pants, taking an order from a bunch of FILM GEEKS –";0.32189366221427917;11;48;24;16;31;0.0963006;0.0825088;0.0502117;0.0470289;0.0458436
"VINCENT
</b>                         ... and that's Mamie Van Doren. I 
                         don't see Jayne Mansfield, so it 
                         must be her night off.";0.25371256843209267;16;24;22;25;54;0.0981081;0.0432698;0.0432198;0.0350751;0.0340397
"MIA
</b>                         Pretty smart.";0.52121452987194061;24;48;16;11;33;0.144425;0.133983;0.123121;0.0598444;0.0598407
"VINCENT
</b>                         I have moments.";0.57812752574682236;48;16;24;11;47;0.210223;0.146158;0.120805;0.0505789;0.0503625
"MIA
</b>                         Did ya think of something to say?";0.43257478252053261;48;16;11;24;41;0.165013;0.10019;0.0968807;0.0411525;0.0293381
"VINCENT
</b>                         Actually, there's something I've 
                         wanted to ask you about, but you 
                         seem like a nice person, and I didn't 
                         want to offend you.";0.25099987536668777;16;46;22;48;34;0.0675208;0.0636062;0.0503485;0.0361971;0.0333273
"MIA
</b>                         Oooohhhh, this doesn't sound like 
                         mindless, boring, getting-to-know-
                         you chit-chat. This sounds like you 
                         actually have something to say.";0.41026828810572624;11;48;24;54;16;0.181243;0.115407;0.0439782;0.0352477;0.034393
"VINCENT
</b>                         Only if you promise not to get 
                         offended.";0.21106289699673653;16;24;50;63;33;0.0492624;0.0479711;0.04221;0.0369496;0.0346697
"MIA
</b>                         You can't promise something like 
                         that. I have no idea what you're 
                         gonna ask. You could ask me what 
                         you're gonna ask me, and my natural 
                         response could be to be offended. 
                         Then, through no fault of my own, I 
                         woulda broken my promise.";0.2241164818406105;48;11;16;50;22;0.0563626;0.0524151;0.046595;0.0347663;0.0339775
"VINCENT
</b>                         Then let's just forget it.";0.4540804885327816;48;16;11;24;46;0.175606;0.117791;0.0617269;0.0504909;0.0484661
"MIA
</b>                         That is an impossibility. Trying to 
                         forget anything as intriguing as 
                         this would be an exercise in futility.";0.30241832882165909;57;33;22;50;55;0.130008;0.0550555;0.0492602;0.0342433;0.0338516
"VINCENT
</b>                         Is that a fact?

               Mia nods her head: ""Yes.""";0.28518997505307198;16;24;25;51;22;0.0963336;0.0673187;0.049429;0.0381169;0.0339918
"MIA
</b>                         Besides, it's more exciting when you 
                         don't have permission.";0.24720584228634834;16;30;24;50;31;0.0864298;0.0454324;0.0409986;0.039689;0.034656
"VINCENT
</b>                         What do you think about what happened 
                         to Antwan?";0.38014274090528488;16;48;24;11;47;0.128639;0.0863486;0.0677351;0.0527089;0.0447116
"MIA
</b>                         Who's Antwan?";0.41960575804114342;16;24;48;47;63;0.16302;0.0914661;0.0672899;0.0510835;0.0467465
"VINCENT
</b>                         Tony Rocky Horror.";0.63953621685504913;24;48;47;11;16;0.280643;0.167134;0.0856532;0.0641086;0.0419971
"MIA
</b>                         He fell out of a window.";0.38131517544388771;48;16;11;24;51;0.13066;0.106623;0.0557172;0.0534997;0.0348157
"VINCENT
</b>                         That's one way to say it. Another 
                         way is, he was thrown out. Another 
                         was is, he was thrown out by 
                         Marsellus. And even another way is, 
                         he was thrown out of a window by 
                         Marsellus because of you.";0.2902207262814045;13;33;6;40;11;0.0877482;0.0579201;0.0523744;0.0493988;0.0427792
"MIA
</b>                         Is that a fact?";0.38171444460749626;48;16;11;24;51;0.130532;0.117055;0.0536918;0.0457187;0.0347165
"VINCENT
</b>                         No it's not, it's just what I heard.";0.55626343935728073;48;11;16;24;47;0.227592;0.106437;0.104829;0.0749915;0.0424131
"MIA
</b>                         Who told you this?";0.47413580492138863;48;16;24;11;47;0.141904;0.130392;0.0853714;0.0640396;0.0524284
"VINCENT
</b>                         They.

               Mia and Vincent smile.";0.61035085842013359;16;24;47;48;11;0.224033;0.220702;0.0794571;0.0528364;0.0333219
"MIA
</b>                         They talk a lot, don't they?";0.40411475673317909;48;11;16;41;24;0.161729;0.0795813;0.0720415;0.0498513;0.0409118
"VINCENT
</b>                         They certainly do.";0.66867426410317421;16;48;24;47;11;0.337253;0.130207;0.122827;0.0520956;0.0262922
"MIA
</b>                         Well don't by shy Vincent, what 
                         exactly did they say?

               Vincent is slow to answer.";0.2856527715921402;48;11;55;16;24;0.0890022;0.0567114;0.0496763;0.0474013;0.0428615
"MIA
</b>                         Let me help you Bashful, did it 
                         involve the F-word?";0.31674974784255028;11;48;63;16;24;0.0896198;0.0778894;0.0649129;0.0428101;0.0415177
"VINCENT
</b>                         No. They just said Rocky Horror gave 
                         you a foot massage.";0.20607272163033485;51;16;25;39;52;0.0491789;0.0447996;0.0420694;0.0365842;0.0334406
"MIA
</b>                         And...?";0.36850370466709137;16;24;47;30;48;0.125488;0.107377;0.0645364;0.0414633;0.0296391
"VINCENT
</b>                         No and, that's it.";0.38618956506252289;48;16;24;11;56;0.155259;0.0912101;0.059031;0.0478621;0.0328274
"MIA
</b>                         You heard Marsellus threw Rocky Horror 
                         out of a four-story window because 
                         he massaged my feet?";0.24391906708478928;24;51;41;16;12;0.0566155;0.0548427;0.0466334;0.0447577;0.0410697
"VINCENT
</b>                         Yeah.";0.64399934560060501;48;16;24;11;47;0.243876;0.141554;0.133292;0.07664;0.0486376
"MIA
</b>                         And you believed that?";0.41580209508538246;16;48;11;51;24;0.17091;0.105626;0.0533761;0.043762;0.0421283
"VINCENT
</b>                         At the time I was told, it seemed 
                         reasonable.";0.34481352381408215;48;16;11;24;22;0.128764;0.0759988;0.069848;0.0416638;0.0285392
"MIA
</b>                         Marsellus throwing Tony out of a 
                         four story window for giving me a 
                         foot massage seemed reasonable?";0.25707131624221802;16;41;51;54;50;0.0810862;0.0526965;0.0440431;0.0419914;0.0372541
