Text;Top5%;Emoji_1;Emoji_2;Emoji_3;Emoji_4;Emoji_5;Pct_1;Pct_2;Pct_3;Pct_4;Pct_5
"ZG
</b>";0.78662236779928207;48;16;24;47;11;0.375416;0.1587;0.10219;0.0768432;0.0734733
"SPENCER BENNETT
</b>          C'mon inside, get yourself something' cool
          to drink.
          The incognito bounty hunter, dismounts his steed, as does Django.
          Then the good doctor walks up the steps to Bennett Manor.
          Dr.SCHULTZ
          Maybe while we discuss business, you
          could provide one of your loveliest black
          creatures to escort Django here around
          your magnificent grounds.";0.28606567904353142;31;24;11;33;16;0.0724042;0.0640704;0.0544765;0.0475821;0.0475325
"SPENCER
</b>          Absolutely. Betina!
          A pretty, fleshy, sweet jelled, twenty-two year old slave gal named
          BETINA, snaps to attention.";0.29366055503487587;24;47;63;16;11;0.0983644;0.0623242;0.0448905;0.0444568;0.0436247
"BETINA
</b>          Yes sir, Big Daddy?";0.54901224933564663;16;24;47;48;54;0.26969;0.149274;0.0702553;0.0325679;0.0272256
"SPENCER
</b>";0.65489649772644043;48;16;24;47;11;0.324708;0.123732;0.0907929;0.0586402;0.0570228
"(TO SCHULTZ)
</b>          What's your Jimmies name again?
          Dr.SCHULTZ
          Django.";0.29038624092936516;16;24;63;30;47;0.0871312;0.0815893;0.0456245;0.0381018;0.0379395
"SPENCER
</b>          Betina sugar, take Django around the
          grounds. Show 'em all the pretty stuff.";0.48978258669376373;48;11;24;63;47;0.144283;0.140261;0.107699;0.0491648;0.0483752
"BETINA
</b>          As you please, Big Daddy.
          Dr.Schultz lowers his voice, and says to the plantation owner;
          Dr.SCHULTZ
          Mr. Bennett, I must remind, you, Django is a
          free man. He cannot be treated like a slave.
          Within the bounds of good taste, he must be
          treated as an extension of myself.";0.62526612728834152;24;47;16;8;21;0.31571;0.148727;0.0956324;0.0375697;0.0276271
"SPENCER
</b>          Understood., Schultz. Betina?";0.53186909481883049;48;24;16;47;11;0.203046;0.130941;0.108631;0.0505511;0.0386997
"BETINA
</b>          Yes, sir?";0.55099203623831272;16;24;47;48;53;0.364383;0.0920622;0.0371556;0.0336896;0.0237018
"SPENCER
</b>          Django isn't a slave. Django is a free
          man. Do you understand? You're not to treat
          him like any of these other niggers around
          here, cause he ain't like any of these
          other niggers around here. Ya got it?";0.28961624950170517;55;32;22;37;16;0.0851785;0.0731911;0.04617;0.0441053;0.0409714
"BETINA
</b>          Ya want I should treat 'em like white
          folks?";0.31652688980102539;48;16;11;50;54;0.0838189;0.071018;0.0564812;0.0552239;0.0499849
"SPENCER
</b>          No that's not what I said.";0.36138909310102463;16;48;24;47;11;0.111481;0.102095;0.0704731;0.0406019;0.0367373
"BETINA
</b>          Then I don't know what'cha want Big Daddy.";0.2387333232909441;16;24;54;50;22;0.0919988;0.0497319;0.0423455;0.0281359;0.0265213
"SPENCER
</b>          Yes, I can see that.";0.40984831377863884;24;16;48;41;47;0.128462;0.0969282;0.0857808;0.0528327;0.0458444
"(HE THINKS)
</b>          What's the name of that peckawood boy from
          town works with the glass? His mama works
          at the lumber yard? He comes by and fixes
          the winda's when we have a problem?
          The MAMMY OF BENNETT MANOR chimes in;";0.21597319096326828;41;51;16;0;54;0.0576323;0.0491228;0.0409218;0.0345914;0.033705
"MAMMY OF BENNETT MANOR
</b>          Oh, you mean Jerry.";0.46217565611004829;16;24;48;47;11;0.192134;0.112344;0.0671527;0.0481513;0.0423935
"SPENCER
</b>          Yeah, that's the boy's name, Jerry.";0.49155427515506744;24;16;48;47;11;0.172981;0.08958;0.0890578;0.0707761;0.0691592
"(TO BETINA)
</b>          You know Jerry, dont'cha sugar?";0.46600991487503052;16;24;47;50;41;0.237769;0.118136;0.0405148;0.03593;0.0336596
"BETINA
</b>          Yes 'em, Big Daddy.";0.47857700288295746;24;16;47;48;11;0.200755;0.102067;0.0813298;0.0592941;0.0351311
"SPENCER
</b>          Well that's it then... just treat 'em
          like you would Jerry.";0.3821262139827013;48;11;16;24;33;0.14917;0.0823004;0.0748638;0.0456039;0.0301878
"EXT - ANOTHER PART OF BENNETT MANOR - DAY
</b>          Away from the big house, Betina gives Django a tour of the grounds.
          Her in her slave get up, complete with handkerchief on her head, and
          him in his satin baby blue Little Lord Fauntleroy outfit, are quite
          the pair. She eyeballs him disapprovingly up and down.";0.62458094023168087;24;16;47;30;33;0.379863;0.104509;0.096614;0.0237954;0.0197988
"BETINA
</b>          What'cha do for your massa'?";0.38895164802670479;24;16;47;63;48;0.133843;0.121382;0.0589843;0.0424588;0.0322844
"DJANGO
</b>          Didn't you hear him tell ya, I ain't no slave.";0.57383032515645027;48;11;42;16;13;0.308618;0.13493;0.0610949;0.0353123;0.0338748
"BETINA
</b>          So you really free?";0.39636244252324104;16;24;48;47;11;0.172987;0.0899025;0.0495512;0.047972;0.03595
"DJANGO
</b>          Yes.";0.47587529569864273;16;24;48;33;47;0.18802;0.0996531;0.0811561;0.0600506;0.0469951
"ZY
</b>";0.70008858293294907;48;16;24;47;11;0.289787;0.218041;0.0768621;0.0578002;0.0575983
"BETINA
</b>          You mean you wanna dress like that?
          Django fumes.";0.26371392607688904;39;42;11;24;16;0.0856261;0.0528144;0.044964;0.041335;0.0389744
"EXT - BENNETT MANOR (BACK PORCH) - DAY
</b>          Both Spencer Bennett and Dr.Schultz sit on the back porch drinking
          lemonade.
          Dr.SCHULTZ
          I've been'told by those who should know,
          the most exquisite African flesh in the
          state of Tennessee is bred right here on
          your land. And from the look of these
          black angels, my sources weren't wrong.";0.62606754526495934;24;16;47;63;31;0.33823;0.166275;0.0766674;0.0229325;0.0219626
"SPENCER
</b>          Oh I got my share of, coal blacks, horse
          faces, and gummy mouth bitches out in the
          field. But the lion share of my lady
          niggers are real show pony's.
          Dr.SCHULTZ
          Well that's what I'm looking for, a show
          pony for young Django. So the only
          question that remains is, do you have a
          nigger here worth five thousand dollars?";0.43211407586932182;48;11;31;24;16;0.154827;0.145803;0.0468328;0.0441559;0.0404956
"SPENCER
</b>          Dr.Schultz, five thousand dollar nigger,
          is practically my middle name.";0.36637441068887711;24;11;48;16;47;0.110474;0.0862368;0.0816563;0.0478644;0.0401432
"BACK TO DJANGO AND BETINA
</b>          Betina and Django walk by a big tree on the plantation grounds.
          The cotton fields and the SLAVES picking it, in the background.";0.35058819130063057;24;31;11;33;42;0.111326;0.0678684;0.0655935;0.057773;0.0480269
"DJANGO
</b>          Betina, come over here, I need to ask
          you something.
          He moves her by the tree for more privacy. Betina thinks this fancy
          pants wants to get all lovey-dovey, and she couldn't be less interested.";0.30189215391874313;16;24;48;42;54;0.127703;0.0646549;0.0405255;0.0363557;0.0326531
"BETINA
</b>          What'cho want?";0.57016434520483017;16;24;47;48;11;0.252553;0.160222;0.0835804;0.0470957;0.0267139
"DJANGO
</b>          I'm lookin' for three white men. Three
          brothers. Overseers. Their name is
          Brittle. Do you know 'em?";0.45022434741258621;11;48;41;31;42;0.143298;0.12007;0.0897215;0.0529957;0.0441392
"BETINA
</b>          Brittle?";0.48777125775814056;16;24;47;48;63;0.17656;0.173562;0.0564107;0.0461453;0.0350929
"DJANGO
</b>          Yes, Brittle. John Brittle. Ellis Brittle.
          And Roger Brittle, sometimes called, Little Raj.";0.3424120768904686;24;33;16;47;11;0.120549;0.0669957;0.0571935;0.0500277;0.0476465
"BETINA
</b>          I don't know dem.";0.35649645701050758;16;48;24;11;31;0.16939;0.0904197;0.0398667;0.0288998;0.0279207
"DJANGO
</b>          They could be usin' a different name.
          They woulda' come to the plantation in
          the last year.";0.30607756227254868;42;48;16;11;33;0.0850705;0.0656357;0.0620616;0.054258;0.0390519
"BETINA
</b>          You mean The Shaffer's?";0.36460549384355545;16;24;48;39;44;0.218248;0.0532955;0.0390914;0.027347;0.0266238
"DJANGO
</b>          Maybe? Three brother?";0.40594830363988876;16;24;48;31;30;0.186795;0.071979;0.0690958;0.041846;0.0362327
"BETINA
</b>          Ah-huh.";0.63410244882106781;16;24;48;47;11;0.232829;0.175866;0.11468;0.0795031;0.0312248
"DJANGO
</b>          Are they here?";0.4485587514936924;16;48;42;24;41;0.214417;0.077874;0.0620191;0.0488875;0.0453609
"BETINA
</b>          Ah-huh.";0.63410244882106781;16;24;48;47;11;0.232829;0.175866;0.11468;0.0795031;0.0312248
"DJANGO
</b>          Can you point one of 'em out to me?";0.56704410538077354;48;16;24;11;47;0.210369;0.207403;0.0618476;0.050424;0.0370003
"BETINA
</b>          Well ones over in that field.
          She points to the cotton field, at a OVERSEER on top of a horse, whip
          in hand, eyeing the blacks at his mercy.
          Django takes hold of a little bag slung over his shoulder opens it, and
          takes out a shiny brass SPYGLASS, the type a sea captain might use.
          Obviously a prop from Dr.Schultz. He slides it open, places it against
          his eye, and points it in the direction of a figure out in the cotton
          field landscape.";0.33334694430232048;24;48;16;33;11;0.0871093;0.0794845;0.0568574;0.0550288;0.0548669
"SPYGLASS POV:
</b>          Astride his nag, the filthy hillbilly, who calls himself SHAFFER, but
          who Django knows to be ELLIS BRITTLE, looks on, oblivious to Django's
          observation.";0.25512412935495377;24;55;32;16;37;0.098194;0.0516292;0.0373013;0.0351957;0.0328039
"DJANGO SPAGHETTI WESTERN FLASHBACK
</b>          He remembers Ellis Brittle BURNING a ""r"" into Broomhilda's cheek with a";0.32308287546038628;24;42;11;48;47;0.0843775;0.0714594;0.0675004;0.062162;0.0375836
"BRANDING IRON.
</b>";0.65408890694379807;16;48;24;47;11;0.21244;0.171402;0.141888;0.075637;0.0527211
"BACK TO DJANGO AND THE SPYGLASS
</b>          he lowers the glass.";0.66282740980386734;16;24;48;47;11;0.424617;0.0923838;0.0884047;0.0288007;0.0286209
"3 0
</b>";0.77987781632691622;16;24;47;48;51;0.529857;0.115802;0.0841735;0.0368386;0.0132068
"BETINA
</b>";0.65597149729728699;16;48;24;47;11;0.26662;0.196155;0.0881127;0.0657462;0.0393382
"(INNOCENTLY)
</b>          Is that who you lookin' for?";0.52961042523384094;48;41;16;11;24;0.143072;0.104118;0.0992685;0.0972291;0.0859234
"DJANGO
</b>          Yep.
          He folds the spyglass back up, and puts it back in his purse.";0.3114481009542942;16;48;42;24;33;0.0841073;0.0705005;0.070266;0.0482688;0.0383055
"DJANGO
</b>          Where's the other two?";0.46281033009290695;48;16;24;11;41;0.147932;0.135678;0.065085;0.0644482;0.0496672
"BETINA.
</b>          They by the stable, punishin' Little Jody
          for breakin' eggs.";0.42705345526337624;24;11;48;16;47;0.12359;0.102594;0.0818813;0.0735639;0.0454239
"DJANGO
</b>          They whippin' Little Jody?
          She nods her head, yes.";0.31171197816729546;48;24;11;42;16;0.0735237;0.0708586;0.0658832;0.0523035;0.049143
"DJANGO
</b>          Point me in that direction.
          She points to a shed, and keeps pointing right.";0.58777559548616409;48;16;11;24;47;0.242358;0.137172;0.0846905;0.0838102;0.0397454
"BETINA
</b>          You go to that shed, and keep goin' that way.
          Which means; ""Go to the shed and turn right.""";0.44041141867637634;24;16;47;11;48;0.142508;0.08756;0.077154;0.0698546;0.0633351
"DJANGO
</b>          Go git that white man, I came here with.
          He slaps her ass, to hurry her up.
          Then looks to the shed, and begins crossing the distance between him
          and The Brittle Brothers.";0.43279185891151428;48;11;42;58;30;0.155083;0.114082;0.0624195;0.0533978;0.04781
"FLASH ON
</b>          A memory from The Carrucan Plantation; The Brittle Brothers giving his
          wife Broomhilda, a peelin'.
          PEELIN' : A punishment by bullwhip, across the back.
          LITTLE RAJ makes a line in the dirt with the heel of his boot.
          Making Django stand behind it, as he watches his wife being whipped.
          BIG JOHN BRITTLE SLASHES the beauty of Broomhilda's back with his";0.43460452742874622;24;16;47;42;11;0.255312;0.0738846;0.0505058;0.0283436;0.0265586
"BULLWHIP.
</b>          DJANGO, keeping behind the line, begs Big John for mercy.";0.45125370100140572;24;16;47;21;11;0.189355;0.0755404;0.067232;0.0596973;0.0594292
"3/
</b>";0.53314773365855217;16;48;24;47;11;0.15226;0.137982;0.126264;0.0827649;0.0338778
"DJANGO
</b>          Please Big John, she won't do it no more!
          She's real sorry!
          The WHIP RIPS her back.";0.4000437892973423;48;42;11;16;13;0.149517;0.0868459;0.0738167;0.0540037;0.0358603
"DJANGO
</b>";0.60772549360990524;48;16;11;24;31;0.323772;0.126323;0.0639221;0.0521386;0.0415693
"(SCREAMING)
</b>          Goddamit, Big John!";0.36358664184808731;24;48;11;47;16;0.121817;0.077493;0.0628336;0.0563837;0.0450597
"LITTLE RAJ
</b>          Whoa nigger, calm down, keep it funny.
          Django gets on his knees, and on behalf of Broomhild.a, begs Big John
          Brittle with everything he has.";0.3928343690931797;11;48;42;38;33;0.13559;0.100884;0.0843032;0.0364819;0.0355747
"BACK TO DJANGO
</b>          crossing the lawn towards The Brittle Brothers, like an express train.";0.39985401555895805;48;16;24;31;30;0.0940005;0.0891568;0.080935;0.0762139;0.0595477
"FLASH ON
</b>          Big John Brittle standing over him, bullwhip in hand, saying to the";0.33207980915904045;24;11;48;47;42;0.0772017;0.0759078;0.0751826;0.0550859;0.0487018
"KNEELING DJANGO;
</b>";0.72148221358656883;48;11;16;24;47;0.413136;0.0976769;0.0778334;0.077584;0.0552517
"BIG JOHN BRITTLE
</b>          I like the way you beg, boy.";0.72587449103593826;48;24;11;16;47;0.292963;0.139243;0.111217;0.106851;0.0756008
"EXT - STABLE - DAY
</b>          Little Raj Brittle, ties LITTLE JODY, a petite slave girl (eighteen)
          to a dead tree stump.
          BIG JOHN BRITTLE paces, taking a few practice CRACKS with his WHIP.
          LITTLE JODY begs The Shaffer Brothers/The Brittle Brothers for mercy.
          ROGER goes and sits on a old wagon wheel to watch the whippin'.";0.62678006291389465;24;47;16;11;51;0.393046;0.0986752;0.0537661;0.0410899;0.0402025
"BIG JOHN BRITTLE
</b>          Now Jody quit your caterwaulin'. You know
          yourself it's for your own good. Niggers
          are clumsy. You'd break everything in
          goddamn sight, you weren't cured. And the
          only known cure for nigger clumsiness
          is a peelin'.
          Little Jody begs to differ.";0.26108263805508614;11;48;16;42;24;0.0640337;0.0611145;0.052076;0.0464198;0.0374386
"BACK TO DJANGO
</b>          As Django in his powder blue satin suit hurries across the grass to
          Little Jody and The Brittle Brothers, he collects eight little friends
          who happily run along with the fast walking man. EIGHT LITTLE FRENCH
          BULLDOGS who bark, yelp, snort and breath at his heels.. Django pays the
          little dogs no nevermind.";0.31528867781162262;42;24;16;33;30;0.100184;0.0770033;0.0501292;0.0442075;0.0437643
"3 2-
</b>";0.69718478992581367;16;24;48;47;11;0.297811;0.150184;0.11436;0.105089;0.029741
"BACK TO BIG JOHN BRITTLE
</b>          In position to take the skin off of Little Jody's back.";0.29069898650050163;16;24;31;47;39;0.103311;0.0892887;0.0345124;0.0320929;0.0314939
"BIG JOHN
</b>          After this we'll see if you break eggs again.";0.46957085840404034;48;16;11;24;47;0.199232;0.143126;0.0511165;0.0505706;0.0255258
"DJANGO
</b>          turns the corner to the stable, and stands behind them. They don't see
          him. Big John rears back to make the first WHIP LASH...";0.3412434346973896;24;16;33;47;48;0.109071;0.0807229;0.0626612;0.048578;0.0402104
"WHEN ...
</b>          .DJANGO'S VOICE, stops him;";0.39643262140452862;24;16;47;46;55;0.143923;0.140452;0.0536503;0.0331531;0.0252535
"DJANGO
</b>          John Brittle!
          Big John breaks his whip stride, looks. up, and in a discarded full
          length broken mirror from the big house, laying abandoned against the
          stable wall, he see's DJANGO, dressed in his powder blue satin Little
          Lord Flauntleroy outfit, surrounded by his pack of little French
          Bulldogs.
          LITTLE JODY on her knees, tied to the dead tree stump, looks up see's
          the same thing in the mirror.
          LITTLE RAJ looks to his left at the sounds of the voice.
          BIG JOHN turns toward Django, who he still doesn't recognize.
          DJANGO just stares back.
          BIG JOHN smile disappears. He recognizes Django.
          So does Roger.";0.32916659116744995;11;48;24;33;16;0.110215;0.0846442;0.0574846;0.041451;0.0353716
"LITTLE RAJ
</b>          Django?
          Django crosses toward Big John, raising up his arm like he's going to
          shake his hand ...";0.45405027642846107;11;48;57;42;24;0.227801;0.0935154;0.0473069;0.0463482;0.0390789
"DJANGO
</b>          Remember me?
          .Django extends his arm, and Dr.Schultz's Derringer arm
          contraption,. POPS the TINY GUN into his hand, and he FIRES a tiny
          bullet smack dab into BIG JOHN'S MERCILESS HEART.";0.45445947349071503;42;11;48;57;24;0.242403;0.0684174;0.0638863;0.0457343;0.0340181
"BIG JOHN FACE
</b>          goes into shock... .he falls to his knees...he looks up, clutching his
          heart, at Django.";0.50016971677541733;24;16;47;46;11;0.180833;0.0908501;0.0827122;0.0787782;0.0669961
"DJANGO
</b>          I like the way you die, boy.";0.5380389504134655;42;48;11;24;51;0.185897;0.126019;0.0997394;0.071561;0.0548219
"3 3
</b>          Big John hears it...then tips over dead.
          LITTLE JODY can't believe what she's just seen.
          FOUR OTHER SLAVES who just happen to be walking in the background, see
          it.
          LITTLE RAJ is stunned ... . then comes to his senses, fumbling for the
          gun he wears on his hip, but since he's no gunman, in his haste, he
          gets it out of his holster, but drops it on the ground.
          It goes off... BANG.
          SHOOTING himself in the foot, he HOPS UP AND DOWN in pain.
          The Bulldogs scatter at the sound. of the BANG.
          DJANGO picks Big John's WHIP off the ground., and begins WHIPPING
          LITTLE RAJ across the face and chest.
          MORE SLAVES gather.";0.25330318883061409;46;24;51;42;34;0.0635161;0.0585251;0.0535935;0.0464122;0.0312562
"DJANGO WHIPS HIM TO THE GROUND
</b>          whips him on the ground, then throws the whip to the ground, picks
          Roger's pistol off the ground, and empties it (FIVE SHOTS) into Roger.
          To say the slaves are flabbergasted, is a understatement.
          Dr.Schultz rides his horse up quickly, rifle in his hand. He sees
          Django, and the two dead bodies.
          Dr.SCHULTZ
          Who are they?";0.62362098321318626;42;48;11;13;44;0.406332;0.0823665;0.0771246;0.0310422;0.0267553
"DJANGO
</b>          That's John Brittle, and that's his
          little brother Raj.
          Dr.SCHULTZ
          Where's Ellis?";0.23353654891252518;41;33;24;16;31;0.0627425;0.0463025;0.0441882;0.041668;0.0386354
"DJANGO
</b>          He's the one hightailin' it across that
          field right now.
          Ellis Brittle riding his horse full out through the cotton field trying
          to make an escape.";0.37717806920409203;11;48;42;33;13;0.107675;0.0965994;0.0801986;0.0506224;0.0420827
"SCHULTZ'S WINCHESTER
</b>          goes to his eye, he follows the rider with his rifle barrel.
          Dr.SCHULTZ
          Are you sure that's him?
          Ellis gets further away...";0.35455320775508881;42;16;41;24;54;0.0885925;0.0842333;0.0745676;0.0715754;0.0355843
"DJANGO
</b>          Yes!
          Dr.SCHULTZ
          Are you positive?
          Ellis gets further away...";0.24615051597356796;33;16;24;30;54;0.0599292;0.0581424;0.0540967;0.0370256;0.0369565
"DJANGO
</b>          I dunno.
          Dr.SCHULTZ
          You don't know if you're positive?
          Ellis gets further away...";0.27500658854842186;16;24;48;42;54;0.0758576;0.0647788;0.0584486;0.039966;0.0359556
"DJANGO
</b>          I don't know what, positive,'means.
          Dr.SCHULTZ
          It means you're sure.";0.35928367078304291;16;48;33;24;31;0.0947221;0.081612;0.0706663;0.0611465;0.0511368
"DJANGO
</b>          Yes.
          Dr.SCHULTZ
          Yes, what?";0.30951616168022156;16;24;53;33;47;0.101395;0.0950374;0.0396174;0.0385355;0.0349314
"DJANGO
</b>          Yes I'm sure that's Ellis Brittle.";0.3435298353433609;16;24;48;33;31;0.129951;0.077056;0.0507695;0.0455469;0.0402064
"BAM!
</b>          The German picks the middle Brittle brother off his horse.
           The dead man WIPES OUT horribly in the thick cotton brush.
          RED BLOOD splashes on WHITE COTTON.
          The German and Django have the entire plantation's attention.
          Spencer Bennett (with his Winchester), his SONS and his OVERSEERS,
          and some HOUSE NIGGERS come around like a angry mob.
          The German tosses his rifle in the dirt, and raises his hands.
          Django does the same with his pistol.
          Dr.Schultz addresses the ANGRY MOB.
          Dr.SCHULTZ
          Everybody calm down, we mean no one else any harm!";0.20465985313057899;51;42;24;33;39;0.0464682;0.044393;0.0401108;0.0376151;0.0360727
"SPENCER
</b>          Just who the hell are you two jokers?";0.37498388439416885;48;11;51;16;22;0.160789;0.106087;0.0388874;0.0356135;0.0336079
"35;
</b>          Drï¿½. SCHULTZ
          I am Dr.King Schultz, a legal representative
          of the criminal justice system of the
          United States of America. The man to my
          left is Django Freeman, he's my. deputy.
          In my pocket is a warrant signed by circuit
          court judge Henry Allen Laudermilk of Austin
          Texas, for the arrest and capture, dead or
          alive, of John Brittle, Ellis Brittle, and
          Roger Brittle --";0.37464630603790283;24;63;47;31;13;0.145693;0.0858224;0.0614978;0.0409546;0.0406785
"DJANGO
</b>          - They were goin by the name, Shaffer.
          Dr.SCHULTZ
          You know them by the name, Shaffer.
          But the butchers real names'were Brittle.
          These are wanted men. The law wants them
          for murder. I reiterate, this warrant
          states dead or alive. When Django and myself
          executed these men on sight, we were operating
          within our legal. boundaries. Now I realize
          passions are high. But I must warn you,
          the penalty for taking deadly force
          against a officer of the court in the
          performance of his duty is, you will be
          hung by the neck until you are dead.
          This does put a momentary pause in the lynch mob's blood lust.
          After his dramatic pause for effect...
          .Dr.Schultz says;
          Dr.SCHULTZ
          May I please remove the warrant from my
          pocket so you may examine it?
          Resting his Winchester over his shoulder, Bennett reaches for the
          paper.";0.26872625946998596;42;11;24;48;31;0.0634916;0.0573044;0.0538323;0.0506552;0.0434427
"SPENCER
</b>          Gimmie.
          Dr.Schultz removes the warrant from his jacket pocket, and hands it to
          the plantation owner. Bennett reads it silently to himself, resigned to
          what it says.
          Dr.SCHULTZ
          Satisfied.
          Bennett eyes go from the warrant to the German.
          Dr.SCHULTZ
          May I have that back?";0.27828990295529366;24;16;47;33;41;0.104123;0.0646298;0.0437711;0.0339333;0.0318325
"36
</b>          ,- Bennett hands Schultz back the piece of paper.
          Dr.SCHULTZ
          We good?";0.51545835472643375;16;24;47;54;31;0.272576;0.136305;0.0524884;0.0281311;0.0259579
"BENNETT
</b>          Get off my land.
          Dr.SCHULTZ
          Post haste.";0.4867822490632534;48;11;24;42;30;0.245457;0.111421;0.0532712;0.0389612;0.0376724
"(TO DJANGO)
</b>          Load up the bodies as quickly as
          you can, and let's get out of
          here.";0.44010939076542854;30;11;24;48;63;0.182277;0.0885852;0.0584279;0.0556647;0.0551548
"TIME CUT
</b>          All three dead Brittle Brothers lie over the back of the extra horse
          the bounty hunters brought with them.
          Both Bounty Hunters are back in their saddles ready to leave.
          With all the eyes of the plantation on them, the white and black man
          start to ride out, when Spencer ""Big Daddy"" Bennett, steps in their way
          for one final threat.";0.22222501039505005;42;44;51;33;16;0.0505768;0.0485985;0.0469647;0.0387549;0.0373301
"BENNETT
</b>          Ain't nobody gonna touch you and your Jimmie
          while you on my property. But for lettin' a
          nigger kill a white man, and especially for
          letting a nigger kill a white man in a
          audience of niggers, y'all ain't gonna make
          it out of the county alive. Mark my words
          Schultz, by tomorrow morning your niggers
          gonna be stripped and clipped and hangin'
          from my motherfuckin' gate.
          Dr.SCHULTZ
          I'm fully aware Bennett, that you and your
          regulator playmates aren't shy about
          killing for what you believe in. But mark
          my words Big Daddy, if you make a move
          towards Django or myself, you better be
          prepared to die for it.
          The two men ride off.
          The Black and White Audience watch them go.";0.59207361936569214;42;11;48;51;13;0.31312;0.1018;0.0828504;0.0597617;0.0345422
"EXT -- A TENNESSEE LAKE - NIGHT
</b>          INSERT: Dr.Schultz's SADDLE BAG, the doctor's hands remove THREE STICKS
          /!. OF DYNAMITE from it.";0.43833304382860661;24;16;47;55;52;0.232124;0.0846892;0.047824;0.0428504;0.0308449
"3 7
</b>          INSERT: The doctor's HANDS bind the Three Sticks of Dynamite together.
          INSERT: The Three Sticks are WRAPPED UP in a BRIGHT YELLOW BANDANA.
          INSERT: The Yellow Dynamite Sticks, are buried in dirt about half way,
          with the yellow part protruding from out of the ground.";0.38930045068264008;16;54;24;31;44;0.13497;0.0862562;0.0753465;0.0489969;0.0437309
"CUT TO.
</b>";0.57825883105397224;48;16;11;24;31;0.23135;0.221773;0.0573393;0.0362415;0.0315548
"CU SPENCER BENNETT
</b>          lying on his belly in the grass.";0.46596090868115425;48;24;11;16;63;0.1703;0.119868;0.0813365;0.0594657;0.0349903
"SPENCER BENNETT
</b>          That's them sonsabitches.";0.4519544392824173;48;24;16;11;47;0.17672;0.0917227;0.0869911;0.0515214;0.0449997
"SPENCER'S POV:
</b>          We see the camp by the lake that Dr.Schultz and Django have set up.
          Both wrapped up in bedrolls. The dead bodies of the Brittle Brothers
          lie by them in a pile. A campfire slowly dims.
          We Cut Back to Spencer Bennett lying on his belly with SIX OTHER RIFLE
          CARING MEN observing the camp, from over a grade.
          The Men sneak back down the hill the way they came...
          Where about TWENTY-FOUR REGULATORS are waiting for them ON HORSEBACK,
          all of the riders heads are covered by FLOUR SACKS with eyes and mouth
          holes cut out. Some carry TORCHES, all carry RIFLES or SHOTGUNS.
          Spencer mounts his horse. ""Big Daddy"" issues orders astride his
          steed..";0.2484540082514286;33;24;16;31;11;0.0662872;0.0541959;0.0514739;0.0413643;0.0351328
"SPENCER BENNETT
</b>          Now unless they start shootin' first,
          nobody shoot 'em. That's way too simple
          for these jokers. We're gonna whip that
          nigger lover to death. And I'm gonna
          personally, strip and clip that garboon
          myself.
          Having said his blood thirsty words, he puts the flour sack over his
          head. He tussles with the sack for a bit, then from inside the sack;";0.31511411070823669;42;11;48;25;55;0.157987;0.0537921;0.0397915;0.0318143;0.0317289
"SPENCER BENNETT
</b>          Damn, I can't see fuckin' shit outta
          this thing.
          He sticks his fingers in the.eye holes, and rips, trying to make the
          holes bigger, he only succeeds in making-visibility more obscured.";0.35352567583322525;11;48;41;32;55;0.110395;0.092858;0.0564082;0.0474338;0.0464308
"BRADSHAW
</b>          We ready, or what?";0.38351999223232269;48;11;24;16;58;0.129531;0.0795171;0.0635798;0.0575651;0.0533275
"3 7
</b>";0.77987781632691622;16;24;47;48;51;0.529857;0.115802;0.0841735;0.0368386;0.0132068
"SPENCER BENNETT
</b>          Hold on I'm fuckin' with my eye holes.";0.26446697115898132;41;48;24;11;42;0.076149;0.0587336;0.0521645;0.0455445;0.0318754
"(RIPS)
</b>          Shit ...I just made it worse.
          He rips. it off his head in frustration.";0.27906311303377151;48;55;32;46;37;0.0588517;0.0582329;0.0568171;0.0549137;0.0502477
"RANDY
</b>          I can't see shit either.";0.56818470731377602;48;11;16;13;31;0.364346;0.0709241;0.0536045;0.0439773;0.0353329
"REDFISH
</b>          Who made this goddamn shit?";0.38569476455450058;16;48;55;37;22;0.177263;0.0695134;0.0561079;0.0470123;0.0357983
"0. B.
</b>          Willards wife.";0.60264325886964798;24;47;16;48;63;0.311318;0.111525;0.110307;0.0347605;0.0347323
"WILLARD
</b>          Well make you own goddamn masks!";0.34071619436144829;48;39;11;16;51;0.110366;0.0664508;0.0649657;0.0568414;0.0420927
"SPENCER
</b>";0.65489649772644043;48;16;24;47;11;0.324708;0.123732;0.0907929;0.0586402;0.0570228
"(TO WILLARD)
</b>          Look nobody's saying they don't appreciate
          what Jenny did.";0.2510407418012619;41;24;16;48;11;0.0544569;0.0542194;0.0524147;0.0491562;0.0407935
"REDFISH
</b>          Well if all I hadda do was cut a bag, I
          could cut it better then this.";0.37821676209568977;48;16;24;11;13;0.151513;0.0818696;0.0543617;0.0488916;0.0415812
"0. B.
</b>          How 'bout-you Robert, can you see?";0.38995483890175819;16;24;47;41;63;0.127972;0.125017;0.0595236;0.0506634;0.0267795
"ROBERT
</b>          Not too good. I mean if I.don't move my head,
          I can see you pretty good ... . more or less.
          But when I start ridin' the bag starts moving
          all over, and I'm riding blind.
          Randy tears at his bag.";0.45261618494987488;48;11;24;47;16;0.143033;0.116981;0.0949671;0.0527099;0.0449247
"RANDY
</b>          Oh shit, I just made mine worse.
          He puts it on-then says;";0.36410070396959782;48;11;16;24;42;0.15034;0.0737047;0.0700069;0.0432282;0.026821
